DATE,FIELD,FORMATION,WELL_NAME,OIL,WATER,GAS
5/31/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1972,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1973,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1973,BERNOULLI,Apollo,BEAP-45,43016.56053,0,17900377
1/31/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1974,BERNOULLI,Apollo,BEAP-45,611.0387048,0,254261.3333
6/30/1974,BERNOULLI,Apollo,BEAP-45,626.8588032,0,260809.45
7/31/1974,BERNOULLI,Apollo,BEAP-45,630.5871066,0,262140.45
8/31/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1974,BERNOULLI,Apollo,BEAP-45,731.7551243,0,304498.5167
12/31/1974,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1975,BERNOULLI,Apollo,BEAP-45,830.3032532,0,345426.7667
4/30/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1975,BERNOULLI,Apollo,BEAP-45,884.5148006,0,535943.2833
6/30/1975,BERNOULLI,Apollo,BEAP-45,357.9171305,0,217328.1
7/31/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1975,BERNOULLI,Apollo,BEAP-45,3050.241645,0,1848482.429
10/31/1975,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1975,BERNOULLI,Apollo,BEAP-45,831.6736566,0,503897.24
12/31/1975,BERNOULLI,Apollo,BEAP-45,653.440599,0,395849.08
1/31/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1976,BERNOULLI,Apollo,BEAP-45,669.8854401,0,405791.65
5/31/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1976,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1976,BERNOULLI,Apollo,BEAP-45,629.0868283,0,422551.7185
10/31/1976,BERNOULLI,Apollo,BEAP-45,1106.217861,0,743076.125
11/30/1976,BERNOULLI,Apollo,BEAP-45,1497.568804,0,1005891.15
12/31/1976,BERNOULLI,Apollo,BEAP-45,586.3915961,0,393884.645
1/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1977,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1978,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1978,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1978,BERNOULLI,Apollo,BEAP-45,113.6628725,0,76121.1
4/30/1978,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1978,BERNOULLI,Apollo,BEAP-45,597.3346704,0,401496.15
6/30/1978,BERNOULLI,Apollo,BEAP-45,624.6621271,0,419545.72
7/31/1978,BERNOULLI,Apollo,BEAP-45,594.8232977,0,399513.1461
8/31/1978,BERNOULLI,Apollo,BEAP-45,593.6103977,0,398746.788
9/30/1978,BERNOULLI,Apollo,BEAP-45,618.0116398,0,415125.59
10/31/1978,BERNOULLI,Apollo,BEAP-45,545.9221497,0,482078.3408
11/30/1978,BERNOULLI,Apollo,BEAP-45,606.4500236,0,535565.5461
12/31/1978,BERNOULLI,Apollo,BEAP-45,609.2314364,0,538022.5968
1/31/1979,BERNOULLI,Apollo,BEAP-45,592.224912,0,523011.5709
2/28/1979,BERNOULLI,Apollo,BEAP-45,565.5073388,0,499415.4
3/31/1979,BERNOULLI,Apollo,BEAP-45,553.180116,0,488513.6903
4/30/1979,BERNOULLI,Apollo,BEAP-45,570.1281318,0,503487.8567
5/31/1979,BERNOULLI,Apollo,BEAP-45,574.1404093,0,507033.45
6/30/1979,BERNOULLI,Apollo,BEAP-45,591.288773,0,521824.6
7/31/1979,BERNOULLI,Apollo,BEAP-45,578.9629433,0,511287.842
8/31/1979,BERNOULLI,Apollo,BEAP-45,567.8852989,0,501504.7968
9/30/1979,BERNOULLI,Apollo,BEAP-45,565.3122617,0,499214.2897
10/31/1979,BERNOULLI,Apollo,BEAP-45,616.1558122,0,544137.5261
11/30/1979,BERNOULLI,Apollo,BEAP-45,602.8968961,0,532423.3933
12/31/1979,BERNOULLI,Apollo,BEAP-45,587.6222288,0,518931.9193
1/31/1980,BERNOULLI,Apollo,BEAP-45,687.3867224,0,607059.5474
2/29/1980,BERNOULLI,Apollo,BEAP-45,616.8066299,0,544686.0897
3/31/1980,BERNOULLI,Apollo,BEAP-45,578.2998449,0,510693.7709
4/30/1980,BERNOULLI,Apollo,BEAP-45,608.4306705,0,537351.747
5/31/1980,BERNOULLI,Apollo,BEAP-45,626.4758963,0,553255.56
6/30/1980,BERNOULLI,Apollo,BEAP-45,602.3441284,0,531952.7321
7/31/1980,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1980,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1980,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1980,BERNOULLI,Apollo,BEAP-45,654.1661068,0,577843.0625
11/30/1980,BERNOULLI,Apollo,BEAP-45,515.7553605,0,455480.3
12/31/1980,BERNOULLI,Apollo,BEAP-45,359.3993505,0,317371.6807
1/31/1981,BERNOULLI,Apollo,BEAP-45,357.6050842,0,315787.3613
2/28/1981,BERNOULLI,Apollo,BEAP-45,363.6607331,0,321162.5214
3/31/1981,BERNOULLI,Apollo,BEAP-45,340.8878526,0,296745.4417
4/30/1981,BERNOULLI,Apollo,BEAP-45,354.7163612,0,308783.4589
5/31/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1981,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1982,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1983,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1984,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1985,BERNOULLI,Apollo,BEAP-45,611.7668128,0,532547.9323
8/31/1985,BERNOULLI,Apollo,BEAP-45,597.80274,0,520392.1161
9/30/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1985,BERNOULLI,Apollo,BEAP-45,596.8997138,0,519606.0345
12/31/1985,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1986,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1987,BERNOULLI,Apollo,BEAP-45,987.9149534,0,563099.0784
5/31/1987,BERNOULLI,Apollo,BEAP-45,917.2211555,0,522804.3097
6/30/1987,BERNOULLI,Apollo,BEAP-45,912.1526389,0,519915.4204
7/31/1987,BERNOULLI,Apollo,BEAP-45,1143.36024,0,651701.0103
8/31/1987,BERNOULLI,Apollo,BEAP-45,693.6399663,0,395365.9387
9/30/1987,BERNOULLI,Apollo,BEAP-45,691.3090442,0,394037.1747
10/31/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1987,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1988,BERNOULLI,Apollo,BEAP-45,712.9450306,0,406369.5108
2/29/1988,BERNOULLI,Apollo,BEAP-45,722.9620559,0,412079.2982
3/31/1988,BERNOULLI,Apollo,BEAP-45,740.0178508,0,421806
4/30/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1988,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1989,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1990,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1991,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1991,BERNOULLI,Apollo,BEAP-45,1151.807038,0,347091.6546
3/31/1991,BERNOULLI,Apollo,BEAP-45,5375.099589,0,1619760.957
4/30/1991,BERNOULLI,Apollo,BEAP-45,5375.099591,0,1619760.974
5/31/1991,BERNOULLI,Apollo,BEAP-45,5375.099589,0,1619760.957
6/30/1991,BERNOULLI,Apollo,BEAP-45,5375.099591,0,1619760.974
7/31/1991,BERNOULLI,Apollo,BEAP-45,5375.099589,0,1619760.957
8/31/1991,BERNOULLI,Apollo,BEAP-45,5375.099589,0,1619760.957
9/30/1991,BERNOULLI,Apollo,BEAP-45,5375.099591,0,1619760.974
10/31/1991,BERNOULLI,Apollo,BEAP-45,5375.099589,0,1619760.957
11/30/1991,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1991,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1992,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1993,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1994,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1995,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1996,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1997,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1998,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/1999,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2000,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2001,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2002,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2003,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
2/29/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2004,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
3/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
4/30/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
5/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
6/30/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
7/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
8/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
9/30/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
10/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
11/30/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
12/31/2005,BERNOULLI,Apollo,BEAP-45,0,0,0
1/31/2006,BERNOULLI,Apollo,BEAP-45,0,0,0
2/28/2006,BERNOULLI,Apollo,BEAP-45,0,0,0
